Filename,Meansize(mm)
Run354_Image10773_Crib5296.png,41.78
Run354_Image10774_Crib5297.png,40.93
Run354_Image10774_Crib5298.png,41.38
Run354_Image10775_Crib5299.png,41.01
Run354_Image10775_Crib5300.png,42.10
Run354_Image10776_Crib5301.png,39.29
Run354_Image10776_Crib5302.png,41.67
Run354_Image10777_Crib5303.png,40.66
Run354_Image10777_Crib5304.png,41.76
Run354_Image10778_Crib5305.png,40.36
Run354_Image10778_Crib5306.png,42.74
Run354_Image10779_Crib5307.png,42.38
Run354_Image10779_Crib5308.png,41.47
Run354_Image10780_Crib5309.png,42.24
Run354_Image10780_Crib5310.png,41.82
Run354_Image10781_Crib5311.png,42.07
Run354_Image10781_Crib5312.png,41.15
Run354_Image10782_Crib5313.png,41.17
Run354_Image10782_Crib5314.png,41.83
Run354_Image10783_Crib5315.png,40.71
Run354_Image10783_Crib5316.png,41.99
Run354_Image10784_Crib5317.png,43.91
Run354_Image10784_Crib5318.png,42.18
Run354_Image10785_Crib5319.png,41.21
Run354_Image10786_Crib5320.png,39.91
Run354_Image10786_Crib5321.png,41.98
Run354_Image10787_Crib5322.png,41.41
Run354_Image10787_Crib5323.png,42.11
Run354_Image10788_Crib5324.png,43.03
Run354_Image10788_Crib5325.png,41.19
Run354_Image10789_Crib5326.png,41.91
Run354_Image10789_Crib5327.png,41.54
Run354_Image10790_Crib5328.png,43.61
Run354_Image10790_Crib5329.png,42.17
Run354_Image10791_Crib5330.png,41.44
Run354_Image10791_Crib5331.png,40.58
Run354_Image10792_Crib5332.png,40.08
Run354_Image10792_Crib5333.png,40.43
Run354_Image10793_Crib5334.png,41.31
Run354_Image10793_Crib5335.png,40.76
Run354_Image10794_Crib5336.png,40.63
Run354_Image10794_Crib5337.png,42.10
Run354_Image10795_Crib5338.png,42.00
Run354_Image10795_Crib5339.png,39.81
Run354_Image10796_Crib5340.png,41.30
Run354_Image10796_Crib5341.png,41.50
Run354_Image10797_Crib5342.png,41.13
Run354_Image10797_Crib5343.png,40.41
Run354_Image10798_Crib5344.png,41.56
Run354_Image10798_Crib5345.png,42.00
Run354_Image10799_Crib5346.png,41.14
Run354_Image10799_Crib5347.png,40.63
Run354_Image10800_Crib5348.png,42.18
Run354_Image10800_Crib5349.png,41.05
Run354_Image10801_Crib5350.png,40.99
Run354_Image10801_Crib5351.png,41.08
Run354_Image10802_Crib5352.png,40.90
Run354_Image10802_Crib5353.png,40.76
Run354_Image10803_Crib5354.png,40.67
Run354_Image10803_Crib5355.png,39.68
Run354_Image10804_Crib5356.png,40.78
Run354_Image10804_Crib5357.png,40.25
Run354_Image10805_Crib5358.png,41.70
Run354_Image10805_Crib5359.png,40.65
Run354_Image10806_Crib5360.png,40.42
Run354_Image10806_Crib5361.png,40.17
Run354_Image10807_Crib5362.png,40.43
Run354_Image10807_Crib5363.png,40.82
Run354_Image10808_Crib5364.png,39.89
Run354_Image10808_Crib5365.png,40.04
Run354_Image10809_Crib5366.png,41.94
Run354_Image10809_Crib5367.png,41.24
Run354_Image10810_Crib5368.png,42.52
Run354_Image10810_Crib5369.png,41.84
Run354_Image10811_Crib5370.png,41.06
Run354_Image10811_Crib5371.png,41.60
Run354_Image10812_Crib5372.png,41.85
Run354_Image10812_Crib5373.png,40.83
Run354_Image10813_Crib5374.png,42.57
Run354_Image10813_Crib5375.png,41.23
Run354_Image10814_Crib5376.png,40.81
Run354_Image10814_Crib5377.png,41.03
Run354_Image10815_Crib5378.png,40.83
Run354_Image10815_Crib5379.png,39.90
Run354_Image10816_Crib5380.png,40.20
Run354_Image10816_Crib5381.png,40.87
Run354_Image10817_Crib5382.png,41.52
Run354_Image10817_Crib5383.png,41.03
Run354_Image10818_Crib5384.png,40.79
Run354_Image10818_Crib5385.png,39.53
Run354_Image10819_Crib5386.png,41.50
Run354_Image10819_Crib5387.png,41.19
Run354_Image10820_Crib5388.png,41.74
Run354_Image10820_Crib5389.png,41.96
Run354_Image10821_Crib5390.png,40.54
Run354_Image10821_Crib5391.png,40.06
Run354_Image10822_Crib5392.png,40.81
Run354_Image10823_Crib5393.png,40.80
Run354_Image10823_Crib5394.png,40.12
Run354_Image10824_Crib5395.png,41.30
Run354_Image10824_Crib5396.png,39.56
Run354_Image10825_Crib5397.png,42.40
Run354_Image10825_Crib5398.png,40.98
Run354_Image10826_Crib5399.png,40.68
Run354_Image10826_Crib5400.png,42.04
Run354_Image10827_Crib5401.png,39.48
Run354_Image10827_Crib5402.png,41.80
Run354_Image10828_Crib5403.png,42.29
Run354_Image10828_Crib5404.png,41.79
Run354_Image10829_Crib5405.png,40.13
Run354_Image10829_Crib5406.png,41.04
Run354_Image10830_Crib5407.png,40.64
Run354_Image10830_Crib5408.png,41.21
Run354_Image10831_Crib5409.png,43.18
Run354_Image10831_Crib5410.png,41.02
Run354_Image10832_Crib5411.png,40.54
Run354_Image10832_Crib5412.png,42.48
Run354_Image10833_Crib5413.png,41.80
Run354_Image10833_Crib5414.png,39.88
Run354_Image10834_Crib5415.png,41.06
Run354_Image10834_Crib5416.png,42.57
Run354_Image10835_Crib5417.png,40.97
Run354_Image10835_Crib5418.png,41.69
Run354_Image10836_Crib5419.png,42.79
Run354_Image10836_Crib5420.png,41.14
Run354_Image10837_Crib5421.png,40.16
Run354_Image10837_Crib5422.png,40.13
Run354_Image10838_Crib5423.png,41.55
Run354_Image10838_Crib5424.png,41.93
Run354_Image10839_Crib5425.png,40.94
Run354_Image10839_Crib5426.png,40.69
Run354_Image10840_Crib5427.png,41.60
Run354_Image10840_Crib5428.png,42.03
Run354_Image10841_Crib5429.png,40.71
Run354_Image10841_Crib5430.png,40.69
Run354_Image10842_Crib5431.png,40.05
Run354_Image10842_Crib5432.png,40.12
Run354_Image10843_Crib5433.png,40.49
Run354_Image10843_Crib5434.png,39.89
Run354_Image10844_Crib5435.png,40.26
Run354_Image10844_Crib5436.png,40.99
Run354_Image10845_Crib5437.png,39.58
Run354_Image10845_Crib5438.png,40.13
Run354_Image10846_Crib5439.png,40.52
Run354_Image10846_Crib5440.png,41.40
Run354_Image10847_Crib5441.png,39.96
Run354_Image10847_Crib5442.png,40.94
Run354_Image10848_Crib5443.png,41.30
Run354_Image10848_Crib5444.png,41.93
Run354_Image10849_Crib5445.png,40.62
Run354_Image10849_Crib5446.png,41.93
Run354_Image10850_Crib5447.png,41.01
Run354_Image10850_Crib5448.png,42.43
Run354_Image10851_Crib5449.png,41.47
Run354_Image10851_Crib5450.png,42.55
Run354_Image10852_Crib5451.png,41.64
Run354_Image10852_Crib5452.png,42.13
Run354_Image10853_Crib5453.png,41.46
Run354_Image10853_Crib5454.png,41.41
Run354_Image10854_Crib5455.png,39.99
Run354_Image10854_Crib5456.png,42.32
Run354_Image10855_Crib5457.png,41.54
Run354_Image10855_Crib5458.png,41.27
Run354_Image10856_Crib5459.png,42.48
Run354_Image10857_Crib5460.png,41.73
Run354_Image10857_Crib5461.png,41.20
Run354_Image10858_Crib5462.png,41.67
Run354_Image10858_Crib5463.png,41.36
Run354_Image10859_Crib5464.png,40.82
Run354_Image10859_Crib5465.png,40.47
Run354_Image10860_Crib5466.png,39.76
Run354_Image10860_Crib5467.png,40.95
Run354_Image10861_Crib5468.png,39.96
Run354_Image10861_Crib5469.png,40.19
Run354_Image10862_Crib5470.png,40.92
Run354_Image10862_Crib5471.png,39.85
Run354_Image10863_Crib5472.png,39.28
Run354_Image10863_Crib5473.png,40.68
Run354_Image10864_Crib5474.png,41.02
Run354_Image10864_Crib5475.png,40.58
Run354_Image10865_Crib5476.png,38.96
Run354_Image10865_Crib5477.png,42.47
Run354_Image10866_Crib5478.png,41.68
Run354_Image10866_Crib5479.png,42.20
Run354_Image10867_Crib5480.png,41.46
Run354_Image10867_Crib5481.png,39.49
Run354_Image10868_Crib5482.png,40.51
Run354_Image10868_Crib5483.png,40.48
Run354_Image10869_Crib5484.png,42.01
Run354_Image10869_Crib5485.png,41.59
Run354_Image10870_Crib5486.png,41.78
Run354_Image10870_Crib5487.png,41.48
Run354_Image10871_Crib5488.png,42.17
Run354_Image10871_Crib5489.png,41.72
Run354_Image10872_Crib5490.png,41.51
Run354_Image10872_Crib5491.png,41.82
Run354_Image10873_Crib5492.png,41.98
Run354_Image10873_Crib5493.png,40.81
Run354_Image10874_Crib5494.png,40.87
Run354_Image10874_Crib5495.png,42.30
Run354_Image10875_Crib5496.png,41.14
Run354_Image10875_Crib5497.png,41.92
Run354_Image10876_Crib5498.png,42.25
Run354_Image10876_Crib5499.png,40.97
Run354_Image10877_Crib5500.png,40.60
Run354_Image10877_Crib5501.png,40.29
Run354_Image10878_Crib5502.png,39.74
Run354_Image10878_Crib5503.png,41.27
Run354_Image10879_Crib5504.png,38.43
Run354_Image10879_Crib5505.png,39.82
Run354_Image10880_Crib5506.png,40.56
Run354_Image10880_Crib5507.png,41.67
Run354_Image10881_Crib5508.png,40.23
Run354_Image10881_Crib5509.png,42.07
Run354_Image10882_Crib5510.png,39.87
Run354_Image10882_Crib5511.png,40.18
Run354_Image10883_Crib5512.png,41.27
Run354_Image10883_Crib5513.png,40.08
Run354_Image10884_Crib5514.png,41.58
Run354_Image10885_Crib5515.png,41.50
Run354_Image10885_Crib5516.png,39.92
Run354_Image10886_Crib5517.png,40.05
Run354_Image10886_Crib5518.png,41.10
Run354_Image10887_Crib5520.png,42.61
Run354_Image10888_Crib5521.png,41.26
Run354_Image10888_Crib5522.png,39.48
Run354_Image10889_Crib5523.png,40.64
Run354_Image10889_Crib5524.png,40.96
Run354_Image10890_Crib5525.png,40.78
Run354_Image10890_Crib5526.png,41.70
Run354_Image10891_Crib5527.png,40.51
Run354_Image10891_Crib5528.png,40.99
Run354_Image10892_Crib5529.png,42.41
Run354_Image10892_Crib5530.png,42.08
Run354_Image10893_Crib5531.png,40.05
Run354_Image10893_Crib5532.png,40.75
Run354_Image10894_Crib5533.png,41.17
Run354_Image10894_Crib5534.png,40.55
Run354_Image10895_Crib5535.png,41.71
Run354_Image10895_Crib5536.png,39.85
Run354_Image10896_Crib5537.png,39.89
Run354_Image10896_Crib5538.png,41.13
Run354_Image10897_Crib5539.png,41.10
Run354_Image10897_Crib5540.png,41.79
Run354_Image10898_Crib5541.png,42.74
Run354_Image10898_Crib5542.png,42.01
Run354_Image10899_Crib5543.png,39.95
Run354_Image10899_Crib5544.png,41.65
Run354_Image10900_Crib5545.png,39.69
Run354_Image10900_Crib5546.png,40.87
Run354_Image10901_Crib5547.png,40.15
Run354_Image10901_Crib5548.png,40.37
Run354_Image10902_Crib5549.png,40.96
Run354_Image10902_Crib5550.png,42.91
Run354_Image10903_Crib5551.png,39.90
Run354_Image10903_Crib5552.png,40.62
Run354_Image10904_Crib5553.png,41.65
Run354_Image10904_Crib5554.png,41.43
Run354_Image10905_Crib5555.png,43.04
Run354_Image10905_Crib5556.png,41.39
Run354_Image10906_Crib5557.png,41.51
Run354_Image10906_Crib5558.png,40.87
Run354_Image10907_Crib5559.png,42.28
Run354_Image10907_Crib5560.png,41.98
Run354_Image10908_Crib5561.png,42.60
Run354_Image10908_Crib5562.png,41.22
Run354_Image10909_Crib5563.png,40.11
Run354_Image10909_Crib5564.png,41.38
Run354_Image10910_Crib5565.png,42.65
Run354_Image10910_Crib5566.png,42.71
Run354_Image10911_Crib5567.png,40.31
Run354_Image10912_Crib5568.png,40.77
Run354_Image10912_Crib5569.png,42.11
Run354_Image10912_Crib5570.png,41.10
Run354_Image10913_Crib5571.png,41.50
Run354_Image10914_Crib5572.png,42.04
Run354_Image10914_Crib5573.png,40.76
Run354_Image10915_Crib5574.png,41.37
Run354_Image10915_Crib5575.png,40.44
Run354_Image10916_Crib5576.png,42.12
Run354_Image10916_Crib5577.png,42.49
Run354_Image10917_Crib5578.png,43.26
Run354_Image10917_Crib5579.png,40.83
Run354_Image10918_Crib5580.png,40.51
Run354_Image10918_Crib5581.png,41.15
Run354_Image10919_Crib5582.png,40.25
Run354_Image10919_Crib5583.png,42.19
Run354_Image10920_Crib5584.png,42.74
Run354_Image10920_Crib5585.png,41.03
Run354_Image10921_Crib5586.png,40.53
Run354_Image10921_Crib5587.png,43.52
Run354_Image10922_Crib5588.png,42.48
Run354_Image10922_Crib5589.png,42.99
Run354_Image10923_Crib5590.png,41.87
Run354_Image10923_Crib5591.png,41.73
Run354_Image10924_Crib5592.png,42.41
Run354_Image10924_Crib5593.png,41.97
Run354_Image10925_Crib5594.png,41.53
Run354_Image10925_Crib5595.png,41.78
Run354_Image10926_Crib5596.png,41.52
Run354_Image10926_Crib5597.png,42.24
Run354_Image10927_Crib5598.png,42.51
Run354_Image10928_Crib5600.png,42.31
Run354_Image10929_Crib5601.png,41.74
Run354_Image10929_Crib5602.png,43.26
Run354_Image10930_Crib5603.png,41.38
Run354_Image10930_Crib5604.png,42.11
Run354_Image10931_Crib5605.png,41.71
Run354_Image10931_Crib5606.png,42.29
Run354_Image10932_Crib5607.png,41.70
Run354_Image10932_Crib5608.png,41.56
Run354_Image10933_Crib5609.png,40.97
Run354_Image10933_Crib5610.png,41.65
Run354_Image10934_Crib5611.png,41.04
Run354_Image10934_Crib5612.png,42.80
Run354_Image10935_Crib5613.png,41.44
Run354_Image10935_Crib5614.png,41.70
Run354_Image10936_Crib5615.png,40.93
Run354_Image10936_Crib5616.png,41.28
Run354_Image10937_Crib5617.png,41.02
Run354_Image10937_Crib5618.png,40.83
Run354_Image10938_Crib5619.png,40.45
Run354_Image10938_Crib5620.png,40.59
Run354_Image10939_Crib5621.png,41.06
Run354_Image10939_Crib5622.png,41.54
Run354_Image10940_Crib5623.png,41.65
Run354_Image10940_Crib5624.png,41.02
Run354_Image10941_Crib5625.png,41.04
Run354_Image10941_Crib5626.png,39.26
Run354_Image10942_Crib5627.png,40.66
Run354_Image10942_Crib5628.png,40.49
Run354_Image10943_Crib5629.png,39.92
Run354_Image10943_Crib5630.png,41.61
Run354_Image10944_Crib5631.png,40.00
Run354_Image10945_Crib5632.png,41.52
Run354_Image10945_Crib5633.png,42.41
Run354_Image10946_Crib5634.png,41.02
Run354_Image10946_Crib5635.png,41.23
Run354_Image10947_Crib5636.png,39.93
Run354_Image10947_Crib5637.png,40.83
Run354_Image10948_Crib5638.png,40.89
Run354_Image10948_Crib5639.png,41.85
Run354_Image10949_Crib5640.png,39.86
Run354_Image10949_Crib5641.png,41.00
Run354_Image10950_Crib5642.png,41.86
Run354_Image10950_Crib5643.png,40.43
Run354_Image10951_Crib5644.png,38.70
Run354_Image10951_Crib5645.png,39.97
Run354_Image10952_Crib5646.png,41.68
Run354_Image10952_Crib5647.png,40.51
Run354_Image10953_Crib5648.png,39.44
Run354_Image10953_Crib5649.png,40.42
Run354_Image10954_Crib5650.png,40.91
Run354_Image10954_Crib5651.png,39.66
Run354_Image10955_Crib5652.png,41.23
Run354_Image10955_Crib5653.png,42.36
Run354_Image10956_Crib5654.png,41.02
Run354_Image10956_Crib5655.png,40.70
Run354_Image10957_Crib5656.png,40.23
Run354_Image10957_Crib5657.png,41.22
Run354_Image10958_Crib5658.png,40.90
Run354_Image10958_Crib5659.png,42.07
Run354_Image10959_Crib5660.png,40.32
Run354_Image10959_Crib5661.png,41.69
Run354_Image10960_Crib5662.png,43.15
Run354_Image10960_Crib5663.png,41.52
Run354_Image10961_Crib5664.png,42.58
Run354_Image10961_Crib5665.png,41.63
Run354_Image10962_Crib5666.png,41.53
Run354_Image10962_Crib5667.png,39.97
Run354_Image10963_Crib5668.png,40.85
Run354_Image10963_Crib5669.png,40.76
Run354_Image10964_Crib5670.png,40.65
Run354_Image10964_Crib5671.png,40.66
Run354_Image10965_Crib5672.png,40.49
Run354_Image10965_Crib5673.png,41.04
Run354_Image10966_Crib5674.png,40.81
Run354_Image10966_Crib5675.png,40.69
Run354_Image10967_Crib5676.png,41.42
Run354_Image10967_Crib5677.png,40.10
Run354_Image10968_Crib5678.png,41.11
Run354_Image10968_Crib5679.png,40.82
Run354_Image10969_Crib5680.png,42.35
Run354_Image10969_Crib5681.png,42.16
Run354_Image10970_Crib5682.png,40.59
Run354_Image10970_Crib5683.png,40.88
Run354_Image10971_Crib5684.png,42.93
Run354_Image10971_Crib5685.png,41.48
Run354_Image10972_Crib5686.png,43.30
Run354_Image10972_Crib5687.png,42.91
Run354_Image10973_Crib5688.png,42.41
Run354_Image10973_Crib5689.png,42.24
Run354_Image10974_Crib5690.png,43.69
Run354_Image10975_Crib5691.png,43.35
Run354_Image10975_Crib5692.png,43.38
Run354_Image10976_Crib5693.png,42.65
Run354_Image10976_Crib5694.png,41.16
Run354_Image10977_Crib5695.png,42.40
Run354_Image10977_Crib5696.png,42.33
Run354_Image10978_Crib5697.png,43.11
Run354_Image10978_Crib5698.png,42.47
Run354_Image10979_Crib5699.png,41.51
Run354_Image10979_Crib5700.png,42.08
Run354_Image10980_Crib5701.png,43.58
Run354_Image10980_Crib5702.png,42.53
Run354_Image10981_Crib5703.png,39.80
Run354_Image10981_Crib5704.png,41.72
Run354_Image10982_Crib5705.png,42.91
Run354_Image10982_Crib5706.png,41.48
Run354_Image10983_Crib5707.png,40.70
Run354_Image10983_Crib5708.png,41.36
Run354_Image10984_Crib5709.png,42.15
Run354_Image10984_Crib5710.png,41.32
Run354_Image10985_Crib5711.png,41.63
Run354_Image10985_Crib5712.png,42.03
Run354_Image10986_Crib5713.png,40.88
Run354_Image10986_Crib5714.png,42.03
Run354_Image10987_Crib5715.png,42.42
Run354_Image10987_Crib5716.png,41.51
Run354_Image10988_Crib5717.png,40.62
Run354_Image10988_Crib5718.png,43.03
Run354_Image10989_Crib5719.png,41.82
Run354_Image10989_Crib5720.png,40.85
Run354_Image10990_Crib5721.png,41.25
Run354_Image10990_Crib5722.png,41.43
Run354_Image10991_Crib5723.png,41.83
Run354_Image10991_Crib5724.png,41.15
Run354_Image10992_Crib5725.png,42.21
Run354_Image10992_Crib5726.png,41.92
Run354_Image10993_Crib5727.png,40.35
Run354_Image10993_Crib5728.png,39.92
Run354_Image10994_Crib5729.png,42.45
Run354_Image10994_Crib5730.png,40.81
Run354_Image10995_Crib5731.png,40.77
Run354_Image10995_Crib5732.png,40.82
Run354_Image10996_Crib5733.png,41.45
Run354_Image10996_Crib5734.png,41.72
Run354_Image10997_Crib5735.png,41.78
Run354_Image10997_Crib5736.png,40.46
Run354_Image10998_Crib5737.png,40.22
Run354_Image10998_Crib5738.png,39.99
Run354_Image10999_Crib5739.png,42.10
Run354_Image10999_Crib5740.png,41.27
Run354_Image11000_Crib5741.png,41.78
Run354_Image11000_Crib5742.png,41.76
Run354_Image11001_Crib5743.png,41.83
Run354_Image11001_Crib5744.png,40.70
Run354_Image11002_Crib5745.png,40.42
Run354_Image11002_Crib5746.png,41.51
Run354_Image11003_Crib5747.png,42.96
Run354_Image11003_Crib5748.png,40.69
Run354_Image11004_Crib5749.png,42.16
Run354_Image11004_Crib5750.png,41.33
Run354_Image11005_Crib5751.png,41.70
Run354_Image11005_Crib5752.png,41.09
Run354_Image11006_Crib5753.png,42.04
Run354_Image11006_Crib5754.png,41.05
Run354_Image11007_Crib5755.png,41.89
Run354_Image11007_Crib5756.png,41.97
Run354_Image11008_Crib5757.png,42.47
Run354_Image11008_Crib5758.png,41.14
Run354_Image11009_Crib5759.png,41.56
Run354_Image11009_Crib5760.png,43.58
Run354_Image11010_Crib5761.png,41.55
Run354_Image11010_Crib5762.png,41.12
Run354_Image11011_Crib5763.png,42.31
Run354_Image11011_Crib5764.png,41.51
Run354_Image11012_Crib5765.png,41.37
Run354_Image11012_Crib5766.png,41.20
Run354_Image11013_Crib5767.png,40.65
Run354_Image11014_Crib5768.png,39.72
Run354_Image11014_Crib5769.png,41.20
Run354_Image11015_Crib5770.png,39.91
Run354_Image11015_Crib5771.png,40.23
Run354_Image11016_Crib5772.png,40.96
Run354_Image11016_Crib5773.png,42.00
Run354_Image11017_Crib5774.png,42.23
Run354_Image11017_Crib5775.png,39.62
Run354_Image11018_Crib5776.png,40.69
Run354_Image11018_Crib5777.png,39.25
Run354_Image11019_Crib5778.png,42.05
Run354_Image11019_Crib5779.png,41.67
Run354_Image11020_Crib5780.png,40.40
Run354_Image11020_Crib5781.png,41.80
Run354_Image11021_Crib5782.png,40.02
Run354_Image11021_Crib5783.png,40.86
Run354_Image11022_Crib5784.png,40.55
Run354_Image11022_Crib5785.png,40.51
Run354_Image11023_Crib5786.png,41.47
Run354_Image11023_Crib5787.png,41.42
Run354_Image11024_Crib5788.png,40.84
Run354_Image11024_Crib5789.png,42.49
Run354_Image11025_Crib5790.png,40.75
Run354_Image11025_Crib5791.png,41.81
Run354_Image11026_Crib5792.png,40.59
Run354_Image11026_Crib5793.png,39.53
Run354_Image11027_Crib5794.png,39.87
Run354_Image11027_Crib5795.png,42.96
Run354_Image11028_Crib5796.png,40.71
Run354_Image11028_Crib5797.png,40.70
Run354_Image11029_Crib5798.png,41.32
Run354_Image11029_Crib5799.png,40.04
Run354_Image11030_Crib5800.png,41.07
Run354_Image11030_Crib5801.png,41.06
Run354_Image11031_Crib5802.png,39.52
Run354_Image11031_Crib5803.png,41.06
Run354_Image11032_Crib5804.png,40.58
Run354_Image11032_Crib5805.png,42.79
Run354_Image11033_Crib5806.png,41.60
Run354_Image11033_Crib5807.png,40.39
Run354_Image11034_Crib5808.png,41.00
Run354_Image11034_Crib5809.png,42.38
Run354_Image11035_Crib5810.png,41.52
Run354_Image11035_Crib5811.png,42.43
Run354_Image11036_Crib5812.png,41.46
Run354_Image11036_Crib5813.png,40.81
Run354_Image11037_Crib5814.png,40.58
Run354_Image11037_Crib5815.png,41.76
Run354_Image11038_Crib5816.png,41.67
Run354_Image11038_Crib5817.png,41.28
Run354_Image11039_Crib5818.png,42.82
Run354_Image11039_Crib5819.png,41.35
Run354_Image11040_Crib5820.png,41.28
Run354_Image11040_Crib5821.png,40.40
Run354_Image11041_Crib5822.png,41.98
Run354_Image11041_Crib5823.png,42.83
Run354_Image11042_Crib5824.png,39.64
Run354_Image11043_Crib5825.png,40.89
Run354_Image11043_Crib5826.png,40.90
Run354_Image11044_Crib5827.png,41.23
Run354_Image11044_Crib5828.png,43.44
Run354_Image11045_Crib5829.png,40.97
Run354_Image11045_Crib5830.png,41.23
Run354_Image11046_Crib5831.png,41.10
Run354_Image11046_Crib5832.png,41.60
Run354_Image11047_Crib5833.png,41.32
Run354_Image11047_Crib5834.png,40.57
Run354_Image11048_Crib5835.png,40.01
Run354_Image11048_Crib5836.png,40.69
Run354_Image11049_Crib5837.png,40.57
Run354_Image11049_Crib5838.png,41.14
Run354_Image11050_Crib5839.png,41.76
Run354_Image11050_Crib5840.png,41.75
Run354_Image11051_Crib5841.png,41.25
Run354_Image11051_Crib5842.png,42.26
Run354_Image11052_Crib5843.png,41.20
Run354_Image11052_Crib5844.png,42.86
Run354_Image11053_Crib5845.png,41.33
Run354_Image11053_Crib5846.png,41.11
Run354_Image11054_Crib5847.png,40.37
Run354_Image11054_Crib5848.png,42.00
Run354_Image11055_Crib5849.png,41.94
Run354_Image11055_Crib5850.png,41.15
Run354_Image11056_Crib5851.png,40.14
Run354_Image11056_Crib5852.png,42.02
Run354_Image11057_Crib5853.png,42.82
Run354_Image11057_Crib5854.png,41.45
Run354_Image11058_Crib5855.png,41.41
Run354_Image11058_Crib5856.png,43.28
Run354_Image11059_Crib5857.png,40.95
Run354_Image11059_Crib5858.png,42.07
Run354_Image11060_Crib5859.png,41.99
Run354_Image11060_Crib5860.png,41.66
Run354_Image11061_Crib5861.png,41.54
Run354_Image11061_Crib5862.png,41.90
Run354_Image11062_Crib5863.png,41.75
Run354_Image11062_Crib5864.png,42.50
Run354_Image11063_Crib5865.png,41.87
Run354_Image11063_Crib5866.png,42.86
Run354_Image11064_Crib5867.png,42.13
Run354_Image11064_Crib5868.png,41.88
Run354_Image11065_Crib5869.png,41.76
Run354_Image11065_Crib5870.png,41.05
Run354_Image11066_Crib5871.png,43.15
Run354_Image11066_Crib5872.png,41.91
Run354_Image11067_Crib5873.png,43.04
Run354_Image11067_Crib5874.png,40.11
Run354_Image11068_Crib5875.png,41.06
Run354_Image11068_Crib5876.png,40.38
Run354_Image11069_Crib5877.png,42.53
Run354_Image11069_Crib5878.png,42.61
Run354_Image11070_Crib5879.png,41.48
Run354_Image11070_Crib5880.png,42.37
Run354_Image11071_Crib5881.png,42.21
Run354_Image11071_Crib5882.png,40.55
Run354_Image11072_Crib5883.png,41.31
Run354_Image11072_Crib5884.png,41.06
Run354_Image11073_Crib5885.png,41.30
Run354_Image11073_Crib5886.png,41.85
Run354_Image11074_Crib5887.png,41.69
Run354_Image11074_Crib5888.png,42.41
Run354_Image11075_Crib5889.png,40.60
Run354_Image11075_Crib5890.png,42.71
Run354_Image11076_Crib5891.png,41.29
Run354_Image11077_Crib5892.png,41.60
Run354_Image11077_Crib5893.png,41.80
Run354_Image11077_Crib5894.png,42.56
Run354_Image11078_Crib5895.png,42.90
Run354_Image11079_Crib5896.png,41.10
Run354_Image11079_Crib5897.png,42.27
Run354_Image11080_Crib5898.png,40.93
Run354_Image11080_Crib5899.png,42.23
Run354_Image11081_Crib5900.png,43.39
Run354_Image11081_Crib5901.png,41.33
Run354_Image11082_Crib5902.png,40.97
Run354_Image11082_Crib5903.png,40.65
Run354_Image11083_Crib5904.png,40.93
Run354_Image11083_Crib5905.png,41.16
Run354_Image11084_Crib5906.png,41.56
Run354_Image11084_Crib5907.png,40.06
Run354_Image11085_Crib5908.png,40.98
Run354_Image11085_Crib5909.png,41.71
Run354_Image11086_Crib5910.png,42.39
Run354_Image11086_Crib5911.png,41.29
Run354_Image11087_Crib5912.png,41.85
Run354_Image11087_Crib5913.png,40.39
Run354_Image11088_Crib5914.png,41.87
Run354_Image11088_Crib5915.png,41.66
Run354_Image11089_Crib5916.png,41.29
Run354_Image11089_Crib5917.png,40.29
Run354_Image11090_Crib5918.png,41.08
Run354_Image11090_Crib5919.png,41.99
Run354_Image11091_Crib5920.png,41.65
Run354_Image11091_Crib5921.png,42.50
Run354_Image11092_Crib5922.png,41.45
Run354_Image11092_Crib5923.png,40.87
Run354_Image11093_Crib5924.png,41.83
Run354_Image11093_Crib5925.png,40.64
Run354_Image11094_Crib5926.png,41.72
Run354_Image11094_Crib5927.png,40.09
Run354_Image11095_Crib5928.png,40.32
Run354_Image11095_Crib5929.png,42.42
Run354_Image11096_Crib5930.png,42.36
Run354_Image11096_Crib5931.png,42.34
Run354_Image11097_Crib5932.png,41.10
Run354_Image11097_Crib5933.png,42.53
Run354_Image11098_Crib5934.png,42.00
Run354_Image11098_Crib5935.png,41.82
Run354_Image11099_Crib5936.png,42.40
Run354_Image11099_Crib5937.png,41.16
Run354_Image11100_Crib5938.png,42.29
Run354_Image11100_Crib5939.png,42.69
Run354_Image11101_Crib5940.png,44.08
Run354_Image11101_Crib5941.png,41.85
Run354_Image11102_Crib5942.png,41.76
Run354_Image11102_Crib5943.png,42.24
Run354_Image11103_Crib5944.png,42.09
Run354_Image11103_Crib5945.png,41.45
Run354_Image11104_Crib5946.png,41.39
Run354_Image11104_Crib5947.png,41.05
Run354_Image11105_Crib5948.png,41.83
Run354_Image11105_Crib5949.png,41.49
Run354_Image11106_Crib5950.png,41.58
Run354_Image11106_Crib5951.png,44.16
Run354_Image11107_Crib5952.png,42.37
Run354_Image11107_Crib5953.png,41.25
Run354_Image11108_Crib5954.png,41.22
Run354_Image11108_Crib5955.png,40.42
Run354_Image11109_Crib5956.png,39.82
Run354_Image11109_Crib5957.png,43.53
Run354_Image11110_Crib5958.png,39.91
Run354_Image11110_Crib5959.png,41.37
Run354_Image11111_Crib5960.png,41.67
Run354_Image11111_Crib5961.png,40.36
Run354_Image11112_Crib5962.png,41.49
Run354_Image11113_Crib5963.png,42.68
